suite,scenario,dataset,seed,x,f
combined,clean,quadratic,9,0.2000000029802322,0.0921661444008351
combined,clean,quadratic,9,0.3000000119209289,0.1211711652576924
combined,clean,quadratic,9,0.4000000059604645,0.1612622328102589
combined,clean,quadratic,9,0.5,0.20382045581936836
combined,clean,quadratic,9,0.6000000238418579,0.2658148147165776
combined,clean,quadratic,9,0.699999988079071,0.3286163546144963
combined,clean,quadratic,9,0.800000011920929,0.3904673792421817
combined,clean,quadratic,9,0.8999999761581421,0.4557961858808995
combined,clean,quadratic,9,1.0,0.5254874862730504
combined,clean,quadratic,9,1.100000023841858,0.5951788462698461
combined,clean,quadratic,9,1.2000000476837158,0.6637649573385717
combined,clean,quadratic,9,1.2999999523162842,0.7384360469877721
combined,clean,quadratic,9,1.399999976158142,0.8241007961332799
combined,clean,quadratic,9,1.5,0.9101161994040011
combined,clean,quadratic,9,1.600000023841858,0.9961316622793676
combined,clean,quadratic,9,1.7000000476837158,1.0821471251547334
combined,clean,quadratic,9,1.7999999523162842,1.1681624688208103
combined,clean,quadratic,9,1.899999976158142,1.254925612360239
combined,clean,quadratic,9,2.0,1.3435745276510715
combined,clean,quadratic,9,2.0999999046325684,1.4322238005697727
combined,clean,quadratic,9,2.200000047683716,1.5208733119070532
combined,clean,quadratic,9,2.299999952316284,1.607735875993967
combined,clean,quadratic,9,2.400000095367432,1.6927738226950164
combined,clean,quadratic,9,2.5,1.7777636088430882
combined,clean,quadratic,9,2.5999999046325684,1.8625257052481174
combined,clean,quadratic,9,2.700000047683716,1.9472880400717258
combined,clean,quadratic,9,2.799999952316284,2.032050136476755
combined,clean,quadratic,9,2.900000095367432,2.1167898215353493
combined,clean,quadratic,9,3.0,2.2015123404562473
combined,clean,quadratic,4,-3.0,-0.30832445621490473
combined,clean,quadratic,4,-2.900000095367432,-0.3153197765350341
combined,clean,quadratic,4,-2.799999952316284,-0.32231506705284113
combined,clean,quadratic,4,-2.700000047683716,-0.3293104171752929
combined,clean,quadratic,4,-2.5999999046325684,-0.3363057374954223
combined,clean,quadratic,4,-2.5,-0.343293398618698
combined,clean,quadratic,4,-2.400000095367432,-0.3502800464630126
combined,clean,quadratic,4,-2.299999952316284,-0.357266753911972
combined,clean,quadratic,4,-2.200000047683716,-0.3642534613609313
combined,clean,quadratic,4,-2.0999999046325684,-0.3712401390075683
combined,clean,quadratic,4,-2.0,-0.37822687625885
combined,clean,quadratic,4,-1.899999976158142,-0.385213553905487
combined,clean,quadratic,4,-1.7999999523162842,-0.3922002613544463
combined,clean,quadratic,4,-1.7000000476837158,-0.3991869688034057
combined,clean,quadratic,4,-1.600000023841858,-0.4061736166477202
combined,clean,quadratic,4,-1.5,-0.412405639886856
combined,clean,quadratic,4,-1.399999976158142,-0.4019184112548827
combined,clean,quadratic,4,-1.2999999523162842,-0.387409895658493
combined,clean,quadratic,4,-1.2000000476837158,-0.3727213144302367
combined,clean,quadratic,4,-1.100000023841858,-0.3580325841903686
combined,clean,quadratic,4,-1.0,-0.3433439433574676
combined,clean,quadratic,4,-0.8999999761581421,-0.3286552429199218
combined,clean,quadratic,4,-0.800000011920929,-0.3134417533874511
combined,clean,quadratic,4,-0.699999988079071,-0.2951268255710601
combined,clean,quadratic,4,-0.6000000238418579,-0.2710170447826384
combined,clean,quadratic,4,-0.5,-0.2470500767230987
combined,clean,quadratic,4,-0.4000000059604645,-0.21553692221641532
combined,clean,quadratic,4,-0.3000000119209289,-0.1667870357632636
combined,clean,quadratic,4,-0.2000000029802322,-0.1180371195077895
combined,clean,quadratic,4,-0.1000000014901161,-0.0606509596109389
combined,clean,quadratic,4,0.0,0.0
combined,clean,quadratic,4,0.1000000014901161,0.060650944709777894
combined,clean,quadratic,4,0.2000000029802322,0.1195807158946991
combined,clean,quadratic,4,0.3000000119209289,0.1665808856487274
combined,clean,quadratic,4,0.4000000059604645,0.21659481525421148
combined,clean,quadratic,4,0.5,0.2676725089550019
combined,clean,quadratic,4,0.6000000238418579,0.3266538679599762
combined,clean,quadratic,4,0.699999988079071,0.3894156217575074
combined,clean,quadratic,4,0.800000011920929,0.46076744794845587
combined,clean,quadratic,4,0.8999999761581421,0.5401197075843812
combined,clean,quadratic,4,1.0,0.6194151043891908
combined,clean,quadratic,4,1.100000023841858,0.6969773173332215
combined,clean,quadratic,4,1.2000000476837158,0.789426624774933
combined,clean,quadratic,4,1.2999999523162842,0.891275405883789
combined,clean,quadratic,4,1.399999976158142,0.991147816181183
combined,clean,quadratic,4,1.5,1.0897156596183777
combined,clean,quadratic,4,1.600000023841858,1.18588525056839
combined,clean,quadratic,4,1.7000000476837158,1.2820547223091125
combined,clean,quadratic,4,1.7999999523162842,1.3782243132591248
combined,clean,quadratic,4,1.899999976158142,1.4735067486763
combined,clean,quadratic,4,2.0,1.5663983225822449
combined,clean,quadratic,4,2.0999999046325684,1.6592897772789001
combined,clean,quadratic,4,2.200000047683716,1.7521812319755554
combined,clean,quadratic,4,2.299999952316284,1.845072448253632
combined,clean,quadratic,4,2.400000095367432,1.9378334879875188
combined,clean,quadratic,4,2.5,2.0286656022071843
combined,clean,quadratic,4,2.5999999046325684,2.119497835636139
combined,clean,quadratic,4,2.700000047683716,2.210330069065094
combined,clean,quadratic,4,2.799999952316284,2.3008885979652405
combined,clean,quadratic,4,2.900000095367432,2.3893402218818665
combined,clean,quadratic,4,3.0,2.4777913689613342
combined,clean,quadratic,2,-3.0,0.19164823368191708
combined,clean,quadratic,2,-2.900000095367432,0.1738043613731861
combined,clean,quadratic,2,-2.799999952316284,0.1587393321096897
combined,clean,quadratic,2,-2.700000047683716,0.1439617164433002
combined,clean,quadratic,2,-2.5999999046325684,0.12619397416710848
combined,clean,quadratic,2,-2.5,0.1072808690369129
combined,clean,quadratic,2,-2.400000095367432,0.0879311077296733
combined,clean,quadratic,2,-2.299999952316284,0.0648939050734043
combined,clean,quadratic,2,-2.200000047683716,0.041092250496149
combined,clean,quadratic,2,-2.0999999046325684,0.0154303349554538
combined,clean,quadratic,2,-2.0,-0.010231539607047998
combined,clean,quadratic,2,-1.899999976158142,-0.0358934663236141
combined,clean,quadratic,2,-1.7999999523162842,-0.0615553446114063
combined,clean,quadratic,2,-1.7000000476837158,-0.0844204016029834
combined,clean,quadratic,2,-1.600000023841858,-0.1027864702045917
combined,clean,quadratic,2,-1.5,-0.1211525164544582
combined,clean,quadratic,2,-1.399999976158142,-0.13930636271834368
combined,clean,quadratic,2,-1.2999999523162842,-0.146062534302473
combined,clean,quadratic,2,-1.2000000476837158,-0.1469730250537395
combined,clean,quadratic,2,-1.100000023841858,-0.1438317410647869
combined,clean,quadratic,2,-1.0,-0.14067795500159258
combined,clean,quadratic,2,-0.8999999761581421,-0.13752413913607597
combined,clean,quadratic,2,-0.800000011920929,-0.1343703679740429
combined,clean,quadratic,2,-0.699999988079071,-0.1311283223330974
combined,clean,quadratic,2,-0.6000000238418579,-0.12579679116606712
combined,clean,quadratic,2,-0.5,-0.11631852760910981
combined,clean,quadratic,2,-0.4000000059604645,-0.10592069849371909
combined,clean,quadratic,2,-0.3000000119209289,-0.0895460359752178
combined,clean,quadratic,2,-0.2000000029802322,-0.0603137128055095
combined,clean,quadratic,2,-0.1000000014901161,-0.030041255056858
combined,clean,quadratic,2,0.0,0.0
combined,clean,quadratic,2,0.1000000014901161,0.0286485478281974
combined,clean,quadratic,2,0.2000000029802322,0.0630519650876521
combined,clean,quadratic,2,0.3000000119209289,0.1149031706154346
combined,clean,quadratic,2,0.4000000059604645,0.16603310778737063
combined,clean,quadratic,2,0.5,0.2206044383347034
combined,clean,quadratic,2,0.6000000238418579,0.2750758416950702
combined,clean,quadratic,2,0.699999988079071,0.32740508392453194
combined,clean,quadratic,2,0.800000011920929,0.3817577846348285
combined,clean,quadratic,2,0.8999999761581421,0.43518562987446774
combined,clean,quadratic,2,1.0,0.49144022539258003
combined,clean,quadratic,2,1.100000023841858,0.5510296411812305
combined,clean,quadratic,2,1.2000000476837158,0.6106191463768482
combined,clean,quadratic,2,1.2999999523162842,0.6702085323631763
combined,clean,quadratic,2,1.399999976158142,0.7305346317589283
combined,clean,quadratic,2,1.5,0.7969070263206959
combined,clean,quadratic,2,1.600000023841858,0.8756807632744312
combined,clean,quadratic,2,1.7000000476837158,0.9612137861549854
combined,clean,quadratic,2,1.7999999523162842,1.0472056455910206
combined,clean,quadratic,2,1.899999976158142,1.136888463050127
combined,clean,quadratic,2,2.0,1.2300132103264332
combined,clean,quadratic,2,2.0999999046325684,1.323137480765581
combined,clean,quadratic,2,2.200000047683716,1.4162622280418875
combined,clean,quadratic,2,2.299999952316284,1.5093867368996141
combined,clean,quadratic,2,2.400000095367432,1.602459866553545
combined,clean,quadratic,2,2.5,1.6900963373482223
combined,clean,quadratic,2,2.5999999046325684,1.7737085409462452
combined,clean,quadratic,2,2.700000047683716,1.851857859641313
combined,clean,quadratic,2,2.799999952316284,1.929899651557207
combined,clean,quadratic,2,2.900000095367432,2.0072631426155567
combined,clean,quadratic,2,3.0,2.084636170417071
combined,clean,cox,2,-3.0,-1.0981048345565796
combined,clean,cox,2,-2.900000095367432,-1.0592503547668457
combined,clean,cox,2,-2.799999952316284,-1.0203958749771118
combined,clean,cox,2,-2.700000047683716,-0.9815413951873777
combined,clean,cox,2,-2.5999999046325684,-0.9426867961883545
combined,clean,cox,2,-2.5,-0.9038324356079102
combined,clean,cox,2,-2.400000095367432,-0.8649779558181763
combined,clean,cox,2,-2.299999952316284,-0.8261233568191528
combined,clean,cox,2,-2.200000047683716,-0.787268877029419
combined,clean,cox,2,-2.0999999046325684,-0.7484144568443298
combined,clean,cox,2,-2.0,-0.7095599174499512
combined,clean,cox,2,-1.899999976158142,-0.6707054376602173
combined,clean,cox,2,-1.7999999523162842,-0.6321783065795898
combined,clean,cox,2,-1.7000000476837158,-0.5941859483718872
combined,clean,cox,2,-1.600000023841858,-0.5561937093734741
combined,clean,cox,2,-1.5,-0.5182013511657715
combined,clean,cox,2,-1.399999976158142,-0.4811255335807801
combined,clean,cox,2,-1.2999999523162842,-0.44731408357620245
combined,clean,cox,2,-1.2000000476837158,-0.41350257396698004
combined,clean,cox,2,-1.100000023841858,-0.3796910643577576
combined,clean,cox,2,-1.0,-0.3458795547485352
combined,clean,cox,2,-0.8999999761581421,-0.32174515724182134
combined,clean,cox,2,-0.800000011920929,-0.29997986555099493
combined,clean,cox,2,-0.699999988079071,-0.2765836715698243
combined,clean,cox,2,-0.6000000238418579,-0.24066543579101557
combined,clean,cox,2,-0.5,-0.20208406448364263
combined,clean,cox,2,-0.4000000059604645,-0.15892794728279114
combined,clean,cox,2,-0.3000000119209289,-0.11588317155838013
combined,clean,cox,2,-0.2000000029802322,-0.07462292909622192
combined,clean,cox,2,-0.1000000014901161,-0.03662091493606573
combined,clean,cox,2,0.0,0.0
combined,clean,cox,2,0.1000000014901161,0.03511376678943637
combined,clean,cox,2,0.2000000029802322,0.07319226861000055
combined,clean,cox,2,0.3000000119209289,0.11223755776882166
combined,clean,cox,2,0.4000000059604645,0.14755526185035706
combined,clean,cox,2,0.5,0.18707487732172015
combined,clean,cox,2,0.6000000238418579,0.22737073898315427
combined,clean,cox,2,0.699999988079071,0.26725634932517994
combined,clean,cox,2,0.800000011920929,0.306393727660179
combined,clean,cox,2,0.8999999761581421,0.34553106129169453
combined,clean,cox,2,1.0,0.38466839492321003
combined,clean,cox,2,1.100000023841858,0.4247216135263442
combined,clean,cox,2,1.2000000476837158,0.46215565502643574
combined,clean,cox,2,1.2999999523162842,0.49916785955429066
combined,clean,cox,2,1.399999976158142,0.5355987548828125
combined,clean,cox,2,1.5,0.5720297694206237
combined,clean,cox,2,1.600000023841858,0.6084386706352234
combined,clean,cox,2,1.7000000476837158,0.6445311903953552
combined,clean,cox,2,1.7999999523162842,0.6823714375495908
combined,clean,cox,2,1.899999976158142,0.7185209989547727
combined,clean,cox,2,2.0,0.7533195614814758
combined,clean,cox,2,2.0999999046325684,0.7878534197807312
combined,clean,cox,2,2.200000047683716,0.8204031586647034
combined,clean,cox,2,2.299999952316284,0.8521642684936523
combined,clean,cox,2,2.400000095367432,0.8839254379272461
combined,clean,cox,2,2.5,0.9157031178474426
combined,clean,cox,2,2.5999999046325684,0.9474841952323914
combined,clean,cox,2,2.700000047683716,0.9792653322219849
combined,clean,cox,2,2.799999952316284,1.0110464692115784
combined,clean,cox,2,2.900000095367432,1.0428277254104614
combined,clean,cox,2,3.0,1.0734734535217285
combined,clean,cox,0,-3.0,-0.9321095645427704
combined,clean,cox,0,-2.900000095367432,-0.8997983634471893
combined,clean,cox,0,-2.799999952316284,-0.8674871623516083
combined,clean,cox,0,-2.700000047683716,-0.8351759612560272
combined,clean,cox,0,-2.5999999046325684,-0.8028646409511566
combined,clean,cox,0,-2.5,-0.7705866992473602
combined,clean,cox,0,-2.400000095367432,-0.7383523881435394
combined,clean,cox,0,-2.299999952316284,-0.7061179578304291
combined,clean,cox,0,-2.200000047683716,-0.6739347875118256
combined,clean,cox,0,-2.0999999046325684,-0.6410071551799774
combined,clean,cox,0,-2.0,-0.6080146729946139
combined,clean,cox,0,-1.899999976158142,-0.5750222504138944
combined,clean,cox,0,-1.7999999523162842,-0.5420297682285311
combined,clean,cox,0,-1.7000000476837158,-0.5076805651187899
combined,clean,cox,0,-1.600000023841858,-0.47249874472618103
combined,clean,cox,0,-1.5,-0.43689849972724915
combined,clean,cox,0,-1.399999976158142,-0.39830252528190613
combined,clean,cox,0,-1.2999999523162842,-0.3593916594982147
combined,clean,cox,0,-1.2000000476837158,-0.31932517886161804
combined,clean,cox,0,-1.100000023841858,-0.2792585790157318
combined,clean,cox,0,-1.0,-0.23919197916984558
combined,clean,cox,0,-0.8999999761581421,-0.20755800604820251
combined,clean,cox,0,-0.800000011920929,-0.19178137183189392
combined,clean,cox,0,-0.699999988079071,-0.17629948258399963
combined,clean,cox,0,-0.6000000238418579,-0.16144368052482605
combined,clean,cox,0,-0.5,-0.14213958382606506
combined,clean,cox,0,-0.4000000059604645,-0.12283548712730408
combined,clean,cox,0,-0.3000000119209289,-0.09897670149803162
combined,clean,cox,0,-0.2000000029802322,-0.06647530198097229
combined,clean,cox,0,-0.1000000014901161,-0.03323763608932484
combined,clean,cox,0,0.0,0.0
combined,clean,cox,0,0.1000000014901161,0.036414861679077204
combined,clean,cox,0,0.2000000029802322,0.0820551216602326
combined,clean,cox,0,0.3000000119209289,0.12375098466873169
combined,clean,cox,0,0.4000000059604645,0.1571445763111115
combined,clean,cox,0,0.5,0.18793210387229925
combined,clean,cox,0,0.6000000238418579,0.2187196165323258
combined,clean,cox,0,0.699999988079071,0.251882404088974
combined,clean,cox,0,0.800000011920929,0.278965175151825
combined,clean,cox,0,0.8999999761581421,0.3058448433876038
combined,clean,cox,0,1.0,0.3340102732181549
combined,clean,cox,0,1.100000023841858,0.36432120203971874
combined,clean,cox,0,1.2000000476837158,0.3939054012298584
combined,clean,cox,0,1.2999999523162842,0.41551825404167175
combined,clean,cox,0,1.399999976158142,0.437337189912796
combined,clean,cox,0,1.5,0.4597689807415008
combined,clean,cox,0,1.600000023841858,0.4819210469722747
combined,clean,cox,0,1.7000000476837158,0.5030592679977416
combined,clean,cox,0,1.7999999523162842,0.5244649946689606
combined,clean,cox,0,1.899999976158142,0.5458708107471466
combined,clean,cox,0,2.0,0.5674209296703339
combined,clean,cox,0,2.0999999046325684,0.589244931936264
combined,clean,cox,0,2.200000047683716,0.6110689342021942
combined,clean,cox,0,2.299999952316284,0.6328929960727692
combined,clean,cox,0,2.400000095367432,0.6547169387340546
combined,clean,cox,0,2.5,0.67654088139534
combined,clean,cox,0,2.5999999046325684,0.6983649432659149
combined,clean,cox,0,2.700000047683716,0.7201890051364899
combined,clean,cox,0,2.799999952316284,0.742140918970108
combined,clean,cox,0,2.900000095367432,0.7642134726047516
combined,clean,cox,0,3.0,0.7862859070301056
combined,clean,cox,3,-3.0,-1.164268136024475
combined,clean,cox,3,-2.900000095367432,-1.1228643655776978
combined,clean,cox,3,-2.799999952316284,-1.0814602375030518
combined,clean,cox,3,-2.700000047683716,-1.0400562286376953
